MPRN,Meter Serial Number,Read Value,Read Type,Read Date and End Time
99999999906,000000000000000006,1.773,Active Import Interval (kW),01-01-2025 00:30
99999999906,000000000000000006,1.787,Active Import Interval (kW),01-01-2025 01:00
99999999906,000000000000000006,1.986,Active Import Interval (kW),01-01-2025 01:30
99999999906,000000000000000006,1.877,Active Import Interval (kW),01-01-2025 02:00
99999999906,000000000000000006,1.751,Active Import Interval (kW),01-01-2025 02:30
99999999906,000000000000000006,2.144,Active Import Interval (kW),01-01-2025 03:00
99999999906,000000000000000006,0.685,Active Import Interval (kW),01-01-2025 03:30
99999999906,000000000000000006,0.569,Active Import Interval (kW),01-01-2025 04:00
99999999906,000000000000000006,0.616,Active Import Interval (kW),01-01-2025 04:30
99999999906,000000000000000006,0.568,Active Import Interval (kW),01-01-2025 05:00
99999999906,000000000000000006,0.563,Active Import Interval (kW),01-01-2025 05:30
99999999906,000000000000000006,0.65,Active Import Interval (kW),01-01-2025 06:00
99999999906,000000000000000006,0.662,Active Import Interval (kW),01-01-2025 06:30
99999999906,000000000000000006,1.349,Active Import Interval (kW),01-01-2025 07:00
99999999906,000000000000000006,3.28,Active Import Interval (kW),01-01-2025 07:30
99999999906,000000000000000006,2.885,Active Import Interval (kW),01-01-2025 08:00
99999999906,000000000000000006,3.22,Active Import Interval (kW),01-01-2025 08:30
99999999906,000000000000000006,2.807,Active Import Interval (kW),01-01-2025 09:00
99999999906,000000000000000006,2.156,Active Import Interval (kW),01-01-2025 09:30
99999999906,000000000000000006,2.327,Active Import Interval (kW),01-01-2025 10:00
99999999906,000000000000000006,2.692,Active Import Interval (kW),01-01-2025 10:30
99999999906,000000000000000006,2.348,Active Import Interval (kW),01-01-2025 11:00
99999999906,000000000000000006,1.958,Active Import Interval (kW),01-01-2025 11:30
99999999906,000000000000000006,2.299,Active Import Interval (kW),01-01-2025 12:00
99999999906,000000000000000006,2.256,Active Import Interval (kW),01-01-2025 12:30
99999999906,000000000000000006,2.087,Active Import Interval (kW),01-01-2025 13:00
99999999906,000000000000000006,2.571,Active Import Interval (kW),01-01-2025 13:30
99999999906,000000000000000006,2.226,Active Import Interval (kW),01-01-2025 14:00
99999999906,000000000000000006,2.243,Active Import Interval (kW),01-01-2025 14:30
99999999906,000000000000000006,2.098,Active Import Interval (kW),01-01-2025 15:00
99999999906,000000000000000006,2.5,Active Import Interval (kW),01-01-2025 15:30
99999999906,000000000000000006,2.183,Active Import Interval (kW),01-01-2025 16:00
99999999906,000000000000000006,2.433,Active Import Interval (kW),01-01-2025 16:30
99999999906,000000000000000006,2.824,Active Import Interval (kW),01-01-2025 17:00
99999999906,000000000000000006,2.977,Active Import Interval (kW),01-01-2025 17:30
99999999906,000000000000000006,2.97,Active Import Interval (kW),01-01-2025 18:00
99999999906,000000000000000006,3.002,Active Import Interval (kW),01-01-2025 18:30
99999999906,000000000000000006,2.356,Active Import Interval (kW),01-01-2025 19:00
99999999906,000000000000000006,2.96,Active Import Interval (kW),01-01-2025 19:30
99999999906,000000000000000006,2.334,Active Import Interval (kW),01-01-2025 20:00
99999999906,000000000000000006,2.997,Active Import Interval (kW),01-01-2025 20:30
99999999906,000000000000000006,2.774,Active Import Interval (kW),01-01-2025 21:00
99999999906,000000000000000006,2.75,Active Import Interval (kW),01-01-2025 21:30
99999999906,000000000000000006,2.492,Active Import Interval (kW),01-01-2025 22:00
99999999906,000000000000000006,1.172,Active Import Interval (kW),01-01-2025 22:30
99999999906,000000000000000006,0.99,Active Import Interval (kW),01-01-2025 23:00
99999999906,000000000000000006,1.013,Active Import Interval (kW),01-01-2025 23:30
99999999906,000000000000000006,0.721,Active Import Interval (kW),02-01-2025 00:00
99999999906,000000000000000006,1.755,Active Import Interval (kW),02-01-2025 00:30
99999999906,000000000000000006,1.98,Active Import Interval (kW),02-01-2025 01:00
99999999906,000000000000000006,2.083,Active Import Interval (kW),02-01-2025 01:30
99999999906,000000000000000006,2.031,Active Import Interval (kW),02-01-2025 02:00
99999999906,000000000000000006,1.734,Active Import Interval (kW),02-01-2025 02:30
99999999906,000000000000000006,1.729,Active Import Interval (kW),02-01-2025 03:00
